,video_id,publish_at,title,channel_id,description,category_id,view_count,trending,like_count,ratings_disabled,dislike_count,comment_count,comments_disabled
145,3iVDok8ipaE,2020-12-13T10:59:43Z,KAIチャンネルハウスに遊びに行ってきた！,UCHho8CNbDKSPBJEw08HqvVA,"海君大晦日まで一緒に頑張りましょう！！

[この動画の前編]
https://youtu.be/yp7wNQVcNlU
RIZINで戦った戦友が親友になりました


RIZINで戦った動画　昇侍VS朝倉海
https://www.youtube.com/watch?v=dQcz8bIScB8&t=272s


相撲で戦った動画　昇侍VS朝倉海
https://www.youtube.com/watch?v=AZwx6qEMmSE


昇侍入場シーン
https://www.youtube.com/watch?v=yMlHlTE3ytM

海君のベンツ盗むドッキリの動画
https://youtu.be/XHazQQvD0nU",17,80728,1,3879,False,28,303,False
146,R8pelqtg-NU,2020-12-13T12:00:06Z,蟹を食べながら2020年の振り返りをした！,UCLtzo5aMQ02SqzTjJL2vWyw,"＃カニ＃カップル＃食べてみた
提供：楽天市場 https://a.r10.to/hlqxh2

【今回ご紹介した商品一覧】 ※動画中の商品金額は購入時の金額です
1.ズワイガニポーション https://a.r10.to/hlycdF
2.鍋 https://a.r10.to/hVha6h
3.IH https://a.r10.to/hlxtfD
____________________________________________
Twitter
いちえ https://twitter.com/ichie19991027

Instagram
いちえ https://www.instagram.com/hnkichie27/?hl=ja
こう https://www.instagram.com/nakaikou4162/?hl=ja

TikTok
https://www.tiktok.com/@MS4wLjABAAAA6pwRzLr96up7MnqoEDuD4P8vuPeesjGSeKq1dKnKDjbDhBVOfDbuXx4QOl2KtLH_
____________________________________________",24,176519,1,4325,False,261,310,False
147,EJusqKB68YM,2020-12-13T09:00:04Z,【検証】妹が露出度の高いえちえちな格好で出かけると言ったら兄はどんな反応をする？,UCBKqbSl9bK_ln9zZ-C5rP0Q,"るなからぎしへのドッキリ企画です！
露出の激しい服で撮影に臨むるるな！
何回着替えてもえちえちな服ばかり！
ぎしはどんな反応をする！？

☆ばんばんざいのLINEスタンプでました！
https://line.me/S/sticker/12767656

☆ばんばんざいSNSアカウント

ばんばんざい↓
https://twitter.com/banbanzai_
流那
◎Youtube→https://www.youtube.com/channel/UCSspDdadXHACIwgHLQ3q2bw
◎Twitter→https://twitter.com/_Runa_Ru_na
◎Instagram→https://www.instagram.com/mm_runa/

みゆ
◎Youtube→https://www.youtube.com/channel/UCam_sZrQaOr5qc_82m8cFYg
◎Twitter→https://twitter.com/miyu0300_?s=21
◎Instagram→https://www.instagram.com/miyu0300/?hl=ja

ぎし
◎YouTube→https://www.youtube.com/channel/UCrxOjbi4xKHTnkoqKzPvL0Q
◎Twitter→https://twitter.com/gishi_rr
◎Instagram→https://www.instagram.com/gisher.y/

#えちえち #妹 #ばんばんざいのドッキリシリーズ",24,395850,1,4406,False,468,362,False
148,lwIO1SwJaRs,2020-12-13T12:17:33Z,薬物疑われ過ぎな件について　（コメント返信),UCuA3GbcPjRPesHaeRIvfIIQ,"↓前回の動画（まだみてない方はぜひみてね）
https://youtu.be/PmfKadpf2f8

【Twitter】
よきき
 https://twitter.com/y_cute_

りょうま
https://twitter.com/RYOMA_0108_


よきりょま公式
https://mobile.twitter.com/yoki_ryoma


【instagram】
よきき
https://www.instagram.com/yst_cute/

りょうま
https://www.instagram.com/ryoma_0108_/


【よききチャンネル】
https://www.youtube.com/channel/UCcamd33faQQvl9YlGoyqmVQ



お仕事やコラボなどの連絡は
yst.cute@gmail.comにメールでご連絡ください。

▼よききオリジナル香水の購入はこちら
https://goo.gl/X1LQPV

【ファンレター等の送り先はチャンネルの概要欄にあります】


【BGM・効果音をお借りしてるサイト】
ニコニ・コモンズ
魔王魂
DOVA-SYNDRME
煉獄庭園
MusMus",22,152628,1,2260,False,502,920,False
149,j8873BdloZs,2020-12-13T09:30:01Z,【ご報告】プリンにマンチカンの約８割がなるという病気が見つかってしまいました,UC6Pf_TtEK7SgPWY2SbMLikw,"短足マンチカンの男の子、プリンです！

少し暗い動画になってしまい申し訳ありません。
ツイッターで報告してからたくさんご心配と応援の声をいただきました。
本当に励みになります。ありがとうございます。

今回の動画でお伝えしている内容は、お世話になる動物病院の獣医さんから聞いたことであり、ネット等で調べた情報は含みません。分からないことや不安に思ったことは都度獣医さんに聞いております。
今回行った動物病院の先生はとてもいい先生で、病気のことや治療内容についてすごく丁寧に説明してくださり、この病院に来てよかったと思いました。
猫の尿路結石はよくある病気のひとつのようです。病院に行った日にも２回目の手術したマンチカンの子がいたと聞きました。
私自身はただの、いち飼い主であり病気に関して詳しくありませんが、今回のプリンの病気や治療について、猫と一緒に暮らす方やお迎えしたいと考えている方の参考になればと思いご報告させていただいています。
2020年12月13日現在も点滴のため通院中です。
プリンのことを愛してくれている皆様へご心配をおかけして申し訳ありませんがどうか見守っていただけると力になります。よろしくお願いいたします。


ーーーーーーーーーーーーーーーーーーーーーーーーー
☆2021年のカレンダー２種が予約販売中です
〈販売サイト〉https://pudding-fan.stores.jp/
※壁掛け・卓上で同じ写真の月もありますのでご了承ください。

アマゾン、楽天でも購入できるようになりました。
〈amazon壁掛け〉https://www.amazon.co.jp/dp/B08M3LT64Q
〈楽天壁掛け〉https://item.rakuten.co.jp/hokushinco/kk21076
〈amazon卓上〉https://www.amazon.co.jp/dp/B08M3FYK3H
〈楽天卓上〉https://item.rakuten.co.jp/hokushinco/tc21077

ーーーーーーーーーーーーーーーーーーーーーーーーー
☆ゆるっとサブチャンネル始めました！
おかわりプリン【サブチャンネル】
https://www.youtube.com/channel/UCJw5V9W7-T7WzOh0ec4zRpQ
ーーーーーーーーーーーーーーーーーーーーーーーーー

＊LINEスタンプ第２弾
https://line.me/S/sticker/11937126

＊LINEスタンプ第１弾
https://line.me/S/sticker/9183438

＊Instagram
https://www.instagram.com/purin_nyan/

＊Twitter
https://twitter.com/purin_nyann/

ーーーーーーーーーーーーーーーーーーーーーーーーー
BGM  こまみこ // 世界一の短足猫!?
https://youtube.com/channel/UCNES8uf2...
#猫 #マンチカン#プリン #ねこ  #短足マンチカン #茶トラ",15,349758,1,6411,False,130,1177,False
150,NhIYyoACe6E,2020-12-14T11:00:18Z,銀座のママに視聴者の重たい質問を投げかけてみたら・・・,UCYLIuZ_k8mb9RJrLqNI5rhA,"また機会があればお答え致します。
皆様の感想もぜひコメントしてみて下さいね😌

また、銀座ななえチャンネルではホステスになってみたいYou Tuberの方やインフルエンサー、ライバーの方、おもしろいコラボをして頂ける方の募集を行っております！
【コラボ申し込みフォーム】
https://docs.google.com/forms/d/e/1FAIpQLSegytByVtgEBSzXQeru_CQ15XL3Z7lNKjuPmzyCfnpzweo_uA/viewform

【唐沢菜々江 Instagram】
https://www.instagram.com/nanae.karasawa/

【銀座クラブ「Nanae」official HP】
http://club-nanae.com/

【クラブNanaeホステス募集中！詳細と応募はこちらから】
http://club-nanae.com/recruit.html

【THE SEVEN BEAUTY MAINTENANCE オンラインショップ】
https://www.the-seven-bm.com/

◆銀座ななえチャンネルおすすめ動画◆

【THE SEVEN BEAUTY MAINTENANCE】ななえママのヘアセットを公開！https://youtu.be/jkmO_ZaCc7s

【質問コーナー第2弾!!】ディープすぎ！見てるこっちが辛くなる…https://youtu.be/tOKwVEhkAjg

【インスタ映えコスメ】銀座高級クラブホステスがリアルに使い、インスタにも使ってる超おすすめコスメをご紹介！蘭ちゃんのメイクのこだわりも！#53
https://youtu.be/Gv5CG8o4ZQA

【100の質問】ななえママが100の質問に答えます！
https://youtu.be/ZP_uWoQVGBI


【大打撃】新型コロナで銀座は極限状態。このまま行けば売り上げは「0」#84
https://youtu.be/Clb70LNZwGw


#銀座クラブ
#ホステス
#ななえママ
#唐沢菜々江
#令和の虎
#銀座",26,300643,1,5773,False,119,228,False
151,hxl25iJnqkM,2020-12-14T22:00:17Z,第10回 幸せなお金持ちになりたいなら知っておくべき「腐るお金」と「旬なお金」の話【良いお金の使い方編】,UC67Wr_9pA4I0glIxDt_Cpyw,"▼オンラインコミュニティ『リベシティ』
https://liberaluni.com/community

★リベ大が本になりました！
Amazon
https://amzn.to/2VztyaF

楽天
https://af.moshimo.com/af/c/click?a_id=1500158&p_id=56&pc_id=56&pl_id=637&url=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16310040%2F
---------------------------------------
00:00 intro
00:20 今日の話題：「腐るお金」と「旬なお金」、お金の意味について解説
01:42 「腐るお金」の考え方について
01:44  └一般に言われている、お金の3つの機能
02:19  └もう一つの重要な機能「自己増殖機能」
04:10  └お金が腐っていくと経済はどうなる？「ヴェルグルの奇跡」
05:20  └最近日本でも活躍した「腐るお金」について
07:25 「旬なお金」の使い方について
07:41  └お金を使うタイミング、「旬なお金」について解説
12:48  └「旬なお金」を使う時の注意点
14:09 まとめ：「貯める」と「使う」のバランスを見極めて、幸せなお金持ちになろう

について解説しています。


【関連資料】
「お金が持つ3つの機能」（一般社団法人 全国銀行協会）
https://www.zenginkyo.or.jp/article/tag-g/5228/

「積立かんたんシミュレーション」（楽天証券）
https://www.rakuten-sec.co.jp/web/fund/saving/simulation/

「Wörgl（ヴェルグル）」（Wikipedia）
https://en.wikipedia.org/wiki/W%C3%B6rgl

「麻生氏『10万円は貯金に』コロナ対策の一律給付で」（日本経済新聞）
https://www.nikkei.com/article/DGXMZO65432730U0A021C2000000

「世界一サステナブルな通貨、キームガウアーとは」（NewSphere）
https://newsphere.jp/sustainability/20200827-1/

「ジャネーの法則」（仏教ウェブ講座）
https://true-buddhism.com/teachings/janet/


【動画内でご紹介した書籍】
『バビロンの大富豪』
▼Amazon
https://af.moshimo.com/af/c/click?a_id=1057360&p_id=170&pc_id=185&pl_id=4062&url=https%3A%2F%2Fwww.amazon.co.jp%2Fdp%2F4901423126
▼楽天
https://af.moshimo.com/af/c/click?a_id=1057359&p_id=54&pc_id=54&pl_id=616&url=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F5817140%2F

（漫画版）
▼Amazon
https://af.moshimo.com/af/c/click?a_id=1057360&p_id=170&pc_id=185&pl_id=4062&url=https%3A%2F%2Fwww.amazon.co.jp%2Fdp%2F4866511249
▼楽天
https://af.moshimo.com/af/c/click?a_id=1057359&p_id=54&pc_id=54&pl_id=616&url=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16023963%2F


【関連動画】
確実にお金が貯まる7つの教訓 〜90年以上語り継がれている『お金持ちになるための絶対的ルール』〜【マンガで解説】
https://youtu.be/HIjoU7fWrCY

第26回 人生の羅針盤(価値観マップ)を作ろう！作り方解説【人生論】
https://youtu.be/6xiWPkq5vBc

第112回 【秘密道具】タイムバケットって何？3つのメリットと作り方を解説【人生論】
https://youtu.be/in0GDXJfX4c
----------------------------------------

▼動画資料作成ツール「MindMeister（マインドマイスター）」
https://www.mindmeister.com/?r=571381

----------------------------------------

▼リベ大おすすめサービス一覧
https://liberaluni.com/recommended-services

▼リベ大おすすめ書籍一覧
https://liberaluni.com/recommended-books

----------------------------------------

◆twitter
https://twitter.com/freelife_blog

◆インスタグラム
http://instagram.com/freelife_blog

◆両学長LINE公式アカウント
https://lin.ee/gsTRDUv

◆公式ブログ
https://liberaluni.com/

----------------------------------------

～まずはこのリストの動画からチェック～

お金の勉強初級編-初めての方はここから-
https://www.youtube.com/playlist?list=PLpwLNivKud-jSHTx8hArrxyUqmLgm1opb

----------------------------------------

～お金持ちになるために必要な5つの力～

【貯める】-支出を減らす力を育てよう
https://www.youtube.com/playlist?list=PLpwLNivKud-jfHYqAOGhKM-pzIQh2fSdA

【稼ぐ】-収入を増やす力を育てよう-
https://www.youtube.com/playlist?list=PLpwLNivKud-in1wtIJTbVgDvrFDNJFwpo

【増やす】-資産を増やす力を育てよう-
https://www.youtube.com/playlist?list=PLpwLNivKud-iOTvsdRXy1hcbQSeAKxUuU

【守る】-資産を減らさない力を育てよう-
https://www.youtube.com/playlist?list=PLpwLNivKud-j7u8WKXmo-h0FsJ4IY3HBt

【使う】-満足感が高まることにお金を使う力を育てよう-
https://www.youtube.com/playlist?list=PLpwLNivKud-gITrm7Fsil7odutlOjXLIH

----------------------------------------

◆学長プロフィール
・高校生の時に起業し、起業歴20年以上。
・現在は経済的自由を達成し、友人向けにYouTube・SNSで「お金の知識」を発信スタート。

▼詳しくは学長プロフィールの関連動画をご覧ください
・10年以上『金のなる木』を買い続けた結果【なぜか皆やらない】【人生論】
https://youtu.be/Mr_ykmzIdVA

・第70回 【一番大切なものはどれ？】お金・スキル・道徳・愛　なにか一つ足りない社長の話【人生論】
https://youtu.be/EBO6Vgwtl-8

・第8回 学長が学生時代に稼いだ方法【稼ぐ 実践編】
https://youtu.be/FkQ9Xh2w2WY

▼学長へのご意見・ご質問はこちらから
https://forms.gle/LcZ4cJGb9ii3VaWL6

----------------------------------------
#両学長
#リベ大
#リベラルアーツ大学
#お金
#お金の使い方",26,164425,1,4269,False,76,403,False
152,uzsvmq44weo,2020-12-12T10:00:14Z,【みきおださん✨】女子が普段気になってるけど恥ずかしくて聞けない質問ぶつけてみた！！！,UCr-ojRf52OMxnZRTYJszSmg,"今回コラボして下さったみきおださんのch🐻‍❄️💖！
https://youtube.com/channel/UCnEt_KImHuLS-U8jXm5X0RA

いっやぁあ、、、、
こんな私にコラボ誘って下さって、、、。
びっくり感動で、ありがたいでございました🥺💦
撮影中次の質問見つけるのに一生懸命過ぎて
反応がロボットだけど？編集中馬鹿笑いしました。
素敵な方々で、大好きです🥺‼️‼️‼️‼️
貴重な機会でした^_^💖
皆さんいつもありがとうございます。🐻‍❄️‼️


☆事務所無所属/99年生/福岡
　ヒヨごん　です👩🏻‍⚖️✌🏻
　動画ご視聴いただき
　ありがとうございます🥳💖
　↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓

🍙イチオシの動画
　　（まだ私の動画が気に入らねぇなあって方是非見て下さい）
①https://youtu.be/REjkdiu3OiI
②https://youtu.be/7hnsxR09PnU
③https://youtu.be/esn-SzFrP8k
これでも気に入らなかったら
細胞レベルで、私と合いません🧎🏻
🍙韓国旅行行く前に役立つ動画
https://youtu.be/xxG4tIN02co
🍙最近気に入った動画
https://youtu.be/7kBKw0VAwgE
🍙韓国の好きなアパレルブランド紹介
https://youtu.be/whlUICwT4OA
日本🇯🇵バー
https://youtu.be/s3nbkRJf1RI
🍙私のファッション
https://youtu.be/9pPxd2rZ5KI
🍙よく聞かれるスキンケア事情
https://youtu.be/j6vI5heu2fM
🍙リップオタクの私がお勧めするリップ動画
https://youtu.be/GpE2vizmVDY

💫Instagram💫
https://www.instagram.com/hiyogon_

✌🏻Twitter✌🏻
共有の仕方分からん&調べるのだるいだったので
ヒヨごん　で検索すれば出ます
とかいう当たり前のこと書き記します😀‼️

🚨有難いことにお仕事のお話を下さる方は、InstagramのDMにお願い致します。
いつでも、お待ちしております❤️",23,501148,1,17087,False,268,934,False
153,ptwSFdDfTS4,2020-12-13T12:00:15Z,お気に入りコスメで最近の毎日メイク,UCSC9rYQAZibeNTJ6K1N17wg,"コーラルブラウンのアイカラーと
ピンクベージュのリップで合わせるメイクにハマってます！
ベージュの洋服を着ることが多いので
それに合わせてメイクしてることが多いかも？！

◆Jelsis ３Dコントゥアリングパレット
かじえりコラボ
http://www.jelsis.com/3d-palette/

◆Enamor／ブラシケース付き熊野筆７本セット
12/15（火）20時〜再販決定！
https://enamor.jp/
ーーーーーーーーーーーーーーーーーーーーーー
【資格一覧】
・日本メイクアップ技術検定１級　認定講師資格取得
・パーソナルカラー検定２級


【お仕事依頼】フリーランス
kajierimakeup@gmail.com


かじえりInstagram：@kajierimakeup
https://www.instagram.com/kajierimakeup/

かじえり：blog
https://ameblo.jp/erimakeup/

#毎日メイク　#お気に入りコスメ　#ベージュメイク",26,137795,1,2617,False,86,106,False
154,1AYsZ8d0Lv8,2020-12-12T23:00:00Z,並木良和 ～いま大切なこと～,UCR6Syi0g7ltMFV_ildio6OQ,"2020年12月21日（月）冬至『Go to the next stage 〜光のフェスティバル〜』
長崎ハウステンボスのライブ配信に関して；
https://namikiyoshikazu.com/20201210-2

今度とも並木良和へ応援を宜しくお願い致します。

#並木良和
#スピリチャル
#統合
#目醒め",22,207357,1,8357,False,182,282,False
155,xMbKJAyNpew,2020-12-13T11:04:17Z,劇場でブラザーと昼飯食べてみた。,UCnv0r4e4cP0V3ESEuqt99rA,"M-1DAYですね。

これ見たら

とろサーモン公式もみてね。

あと、こんな所で言うなよ
て言われるかもしれんけど

おかべろて番組に

同期が沢山出てたけど

おれは、
ハブられたよ。

何の忖度だろうね。

ブチギレてるよ。

裏もとれてるからね。

まあいいや。

👎
とろサーモン久保田


下記URLより久保田カレンダーご予約下さい！

【カレンダーEC販売サイト】

●よしもとグッズくらぶ
https://www.yoshimoto-goods.com/shopdetail/000000001683

●７net
https://7net.omni7.jp/detail/1107150748

●楽天ブックス
https://books.rakuten.co.jp/rb/16528251/

●Amazon
https://www.amazon.co.jp/%E3%83%8F%E3%82%B4%E3%83%AD%E3%83%A2-%E5%8D%93%E4%B8%8A-%E4%B9%85%E4%BF%9D%E7%94%B0%E3%81%AE%E6%97%A5%E3%82%81%E3%81%8F%E3%82%8A%E5%B0%8F%E8%A8%80%E3%82%AB%E3%83%AC%E3%83%B3%E3%83%80%E3%83%BC%E3%80%86-CL-4043/dp/B08NCFQDL2/ref=sr_1_1?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&dchild=1&keywords=%E6%97%A5%E3%82%81%E3%81%8F%E3%82%8A%E5%B0%8F%E8%A8%80%E3%82%AB%E3%83%AC%E3%83%B3%E3%83%80%E3%83%BC&qid=1607513770&sr=8-1



【劇場併設売店】
●よしもとエンタメショップ新宿店・なんば店
●幕張イオンモール劇場売店


▼kubota brand▼
https://suzuri.jp/kubotakazunobu

とろサーモン 久保田のSNS
【Twitter】
https://twitter.com/kubotakazunobu

【Instagram】
https://www.instagram.com/kubotakazunobu

【YouTube】
とろサーモン公式チャンネル
https://www.youtube.com/channel/UCj6LDjEmXxeFhSmmcYblGmQ

#中川家
#とろサーモン久保田
#劇場",24,227609,1,3947,False,50,327,False
156,4JWMIt4V6Vs,2020-12-12T11:03:17Z,断捨離して服ないからGRLで爆買いした,UCm-m76oSXXj41CUxDwUeF4Q,"夜ご飯なにがいいかな🌷

GRL https://www.grail.bz

プロデュースコスメ RICAFROSH
公式サイト https://ricafrosh.com/
Instagram https://www.instagram.com/ricafrosh.official/?hl=ja

プロデュースカラコン メイメ！
公式サイト https://www.queen-eyes.com/fs/queeneyes/c/MEiMEbyLARME/
Instagram https://instagram.com/meime.official?igshid=1abt4pgfz7e5z

Twitter https://twitter.com/FURUKAWAYUKA_

Instagram https://www.instagram.com/iamyukaf/

さんこいち https://m.youtube.com/channel/UCMOWCrRrcdSRT7dCR_dB7qA

お仕事の問い合わせ https://garou-creators.com/hurukawayuka/

スタイルブック てんこもりフルカワ 
https://amzn.to/2Vmxkme",26,740802,1,15010,False,465,1066,False
157,3X0umEMw_F8,2020-12-12T10:30:00Z,武尊 vs 安保瑠輝也、SPマッチでバチバチの殴り合い,UCUYgBcA6ZpAK9sbJLdYdcWw,"安保瑠輝也選手とのコラボ企画！
ぜひ、御覧ください。

＜コラボ動画＞
https://youtu.be/0w5gy-Ifb64

＜安保瑠輝也 あんぽるきや＞
https://www.youtube.com/user/saikyo01densetu

＜オススメ動画＞
【ドッキリ】目隠しでパンチを受けると威力倍増！？女性K-1ファイターMIOが大岩龍矢に目隠しボディーブロー！！と思わせて、あの人を送り込んでみた。
https://youtu.be/9EHDXxahx-k

【K-1世界王者対決】因縁のある2人がMMAルールで何でもありの殴り合い。 最後はヒートアップして事件が！？
https://youtu.be/mU_D-c_tOrQ

【衝撃】ラファエルがK-1参戦！？デビュー戦に向けて武尊がガチ指導！
https://youtu.be/goi35nSVdlw

武尊が高校生になって渋谷でナンパ、全力シャドー・・どこまでバレずにやれるのか？
https://youtu.be/gs8KYlBfEyc

＜SNS＞
Twitter：https://twitter.com/takerusegawa
Instagram：https://www.instagram.com/k1takeru/
Tik Tok：https://vt.tiktok.com/UsRgFV/

＜K-1＞ 
You Tube：https://www.youtube.com/user/k1WorldLeague

#武尊 #K_1 #格闘技",23,486900,1,6504,False,283,656,False
158,cUbvKmrilB4,2020-12-13T09:00:31Z,【30万人記念】NGなし質問コーナー全て話しました,UCJFWdjpYDIPe8Pdhmusnlgg,"やっほ〜！あやで〜す！！
30万人本当にありがとうございます！まじで嬉しい！
本当に幸せ！いつも動画見てくれてありがとう！
まだまだ頑張って行くのでこれからも応援してください！

中町兄妹⇨ https://www.youtube.com/channel/UCpbu18sbRQlFSo1PtixzktQ

チャンネル登録宜しくね！

中町綾
Instagram : https://www.instagram.com/ayanakamachi/
Twitter : https://twitter.com/aya110n_n
Tiktok :  ayanakamachi

⭐︎お仕事のご依頼はこちらから
tokimekicreate@gmail.com",24,528233,1,15872,False,624,1401,False
159,MVz6oxpGboc,2020-12-14T04:00:07Z,[Dicon 10th] 뷔!주얼을 찬양하라 (BTS),UC1reoal0esOCQkomB97e9wQ,"이번 7ㅕ울은 예측불가다. 매력은 계속 되니까.

#BTS_goes_on!

[Dicon 10th] BTS goes on! MAGAZINE PRE-ORDER SALE
http://gmkt.kr/tBND8Bl0u

디아이콘 vol10 : 방탄소년단

📸: @photokyj80
🎬: @_namhyunwoo_
🎶: @prismfilter_official

‘디아이콘’은 정식 판매처가 따로 있습니다. 12월 18일에 예약판매 페이지가 오픈됩니다. 불법 거래에 유의하시길 바랍니다. 
This product has a separate official store, so please be aware of illegal dealings.


#방탄소년단 #BTS #RM #진 #슈가 #제이홉 #지민 #뷔 #정국 #알엠 #JIN #SUGA #JHOPE #JIMIN #V #JUNGKOOK #김남준 #김석진 #민윤기 #정호석 #박지민 #김태형 #전정국 #디아이콘 #DICON #디스패치 #Dispatch


Find high-quality KPop photos, Wallpapers and Images-download for free :
https://www.kpopimages.com
디스패치 구독! Dispatch Subscribe - http://goo.gl/qS0KrC",24,843726,1,169454,False,601,4682,False
160,vHwBZPgFmRE,2020-12-13T10:00:27Z,にけつッ!!本番前の楽屋ぜんぶ見せます!,UCzpMoI_9uAqcIxpq3Ydf2Lg,"にけつッ!!本番前の楽屋ぜんぶ見せます!

にけつッ!!　O.A. 12月13日（日）　深夜１時55分〜（※関東エリア）

#千原ジュニア
#にけつッ‼︎
#楽屋",22,155927,1,2813,False,75,340,False
161,2IkzqBUY9S4,2020-12-13T12:12:52Z,【大学バスケの頂点に輝くのは！？】東海大 vs 筑波大（インカレ2020男子決勝）無観客の代々木に響く選手達の熱き声,UC9dfPpo00_wWk1CENW5YpbQ,"▼この試合のフルverはこちら▼
https://basketball.mb.softbank.jp/lives/101433?utm_source=basketlive_owned&utm_medium=youtube&utm_campaign=056

第72回全日本大学バスケットボール選手権大会（インカレ2020)の男子決勝。圧倒的なパフォーマンスを見せるオータムカップの覇者 東海大学か、連覇を目指す筑波大学か、大学日本一を目指す戦いの行方は。(2020/12/13 東海大 vs 筑波大)

#東海大学 #筑波大学 #インカレバスケ",17,392525,1,1873,False,78,430,False
162,lIBTlFpBqPg,2020-12-12T08:00:08Z,LiSA『炎』-MUSiC CLiP- 再現して歌ってみた！,UCL8CKq7dCJFfKTaTv0O81Rw,"本家 LiSAさんの『炎』はこちらです！
https://youtu.be/4DxL6IKmXx4

「LOVE POCKET FUND」（愛のポケット基金）
詳しくはこちらのURLよりご確認下さい。
https://love-pocket-fund.jp/

Twitter　https://twitter.com/ktrsngofficial
インスタグラム　https://www.instagram.com/katorishingo_official/?hl=ja
アメブロ　https://ameblo.jp/shingokatori-official/
20200101オフィシャルサイト　https://wmg.jp/shingo-katori/
JANTJE_ONTEMBAAR公式サイト　https://j-o.tokyo/
新しい地図 公式サイト https://atarashiichizu.com/
つよぽんのチャンネルはこちら！https://www.youtube.com/channel/UCMo5MECD5pwhUVLaMqZo5Xg
吾郎ちゃんのチャンネルはこちら！
https://www.youtube.com/channel/UCVPFNr7GYGJTTMMCGFmYx1w

#しんごちん#炎#鬼滅の刃",24,1093588,1,43689,False,1454,2483,False
163,cCMErUyCCNc,2020-12-11T00:11:03Z,【スマブラSP】 片翼の天使,UCwVVpHQ2Cs9iGJfpdFngePQ,"【ウェブサイト】
http://www.smashbros.com/ja_JP/

【再生リスト:大乱闘スマッシュブラザーズ SPECIAL】
http://www.youtube.com/playlist?list=PLPh3p_yYrx0ALYpBrr4Ny_bdEx2KmYejv

【再生リスト:Nintendo Switch】
http://www.youtube.com/playlist?list=PLPh3p_yYrx0Czy6UCWAg3ZKcCdyt0ztdR

動画に含まれる情報は公開日時点のものです。",20,4001874,1,92031,False,1334,0,True
164,lcEzx9kXXqU,2020-12-12T10:00:13Z,瑛人『香水』の音程が1ミリも合ってないやつ,UCNhplGFoeT_ylmw0MNP_LqA,"今回は、

瑛人さんの『香水』をあえて間違えて歌ってみました！


ギターがずっと同じコード進行なのに
あんなにキャッチーな曲にした瑛斗さんは
やっぱすごいなと実感しました！！

▼カバーはこちら！
「香水｣を歌ってみた
https://www.youtube.com/watch?v=ohI_eCpFY8E


▼YOASOBI『夜に駆ける』の音程が１ミリも合ってないやつ
https://www.youtube.com/watch?v=__L5KDP6SLo



――――――――――
■虹色侍ＳＮＳ（フォローしてね）

虹色侍　公式Twitter
https://twitter.com/2416poprock


虹色侍　ロット
https://twitter.com/2416Roderick
虹色侍　ずま
https://twitter.com/ZUMA_2416

LINE@（↓このＵＲＬをタップ）
http://line.naver.jp/ti/p/ZMQoQSPNK0#~

TikTok
https://www.tiktok.com/@nijiirozamurai?source=h5_t

Instagram
https://www.instagram.com/nijiirozamurai7/

▼お仕事の依頼先はこちら
https://www.uuum.co.jp/inquiry_promotion
※虹色侍宛、と記載お願い致します。

▼プレゼントやファンレターの送付先
 〒107-6228
 東京都港区赤坂9-7-1
 ミッドタウン・タワー 28階
  UUUM株式会社　虹色侍宛

――――――――――

#香水 #瑛人 #虹色侍",10,410051,1,17938,False,170,1163,False
165,Cw1sHcfJn1o,2020-12-13T10:09:00Z,地磯から重量級の魚が釣れた！残っていた場所には福がありました！,UC_LZ1eU2sZfxUq_iyQyYR9w,"わっさむbox→https://www.youtube.com/channel/UCkdGj5QLZ8LPNbX5cgYXoeg
わっさぶチャンネル→https://www.youtube.com/channel/UC48KQqTSczA223mJGgLTXFA
Twitter　https://twitter.com/wassandayooo
チャンネル登録よろしくおねがいします
http://ur2.link/J6dh

使用音源　DOVA-SYNDROME
https://dova-s.jp/",24,105218,1,4387,False,51,466,False
166,p49e1fUtHr8,2020-12-13T12:00:11Z,走行50万キロ！ハイエースから強烈な異音！#02,UCwDO02SRX6YLzZKG1e7gDCg,"◯整備車両の情報
車種：ハイエース
年式：平成21年式
走行距離：503,600km

◯サブチャンネル
https://www.youtube.com/channel/UCGYKLgu0BQjLLuSqWpXuVow
日々の作業や気づいたことをVlog形式で投稿しています。

◯質問フォーム
https://forms.gle/tUKADnEndDfCdmzU9

◯オンラインショップ
https://mmotors2892.thebase.in
ココでしか買えないオリジナルグッズがあります！

◯Twitter　
https://twitter.com/mmmotor

◯note
https://note.com/mgarages
さらに動画を理解していただけるようなコンテンツを投稿しています。

#自動車整備
#ハイエース
#異音修理",2,109765,1,1584,False,46,99,False
